QYEAR,GICS_SECTOR_NAME,TICKER,Q_Open_Price,PX_LAST,RETURN,PE_RATIO,PX_TO_BOOK_RATIO,TRAIL_12M_EPS,TOT_DEBT_TO_TOT_EQY,PRICE_TO_FCF,RETURN_COM_EQY,RETURN_ON_ASSET,CUR_MKT_CAP,ADJUSTED_BETA,,,,
2013Q2,Consumer Discretionary,MCD US Equity,99.41,99,-0.006921457,18.1481,6.5231,5.4551,88.1291,24.1731,37.7856,16.2801," 99,252.35 ",0.578,,,,
2013Q3,Consumer Discretionary,MCD US Equity,99.35,96.21,-0.028181818,17.3628,6.3125,5.5412,88.9409,22.7774,38.4523,16.1007," 96,175.92 ",1.061,,,,
2013Q4,Consumer Discretionary,MCD US Equity,96.18,97.03,0.008523023,17.4514,6.0025,5.56,88.2577,22.3145,35.6889,15.5136," 96,547.78 ",1.102,,,,
2014Q1,Consumer Discretionary,MCD US Equity,96.81,98.03,0.010306091,17.7913,6.0004,5.51,86.2463,20.9236,35.1894,15.6626," 97,038.07 ",0.945,,,,
2014Q2,Consumer Discretionary,MCD US Equity,98.1,100.74,0.027644599,18.217,6.123,5.53,95.5165,21.5033,35.1859,15.259," 99,573.15 ",0.938,,,,
2014Q3,Consumer Discretionary,MCD US Equity,100.43,94.81,-0.058864403,17.6884,6.7716,5.36,111.04,20.9881,35.1314,14.132," 93,096.72 ",1.044,,,,
2014Q4,Consumer Discretionary,MCD US Equity,94.37,93.7,-0.011707626,18.3625,7.0194,5.1028,116.2004,21.7757,32.968,13.4299," 91,189.18 ",1.049,,,,
2015Q1,Consumer Discretionary,MCD US Equity,94.13,97.44,0.039914621,20.2913,8.1903,4.8021,125.3304,23.028,31.6831,12.7385," 93,651.40 ",0.404,,,,
2015Q2,Consumer Discretionary,MCD US Equity,96.81,95.07,-0.02432266,20.2596,8.4782,4.6926,169.5083,21.2494,31.2908,11.4943," 91,126.01 ",0.494,,,,
2015Q3,Consumer Discretionary,MCD US Equity,95.1,98.53,0.036394236,20.7557,10.8872,4.7471,216.4974,20.0096,40.3051,12.817," 92,796.56 ",0.277,,,,
2015Q4,Consumer Discretionary,MCD US Equity,98.5,118.14,0.199025677,23.7871,15.1144,4.9666,340.3279,23.5267,45.4263,12.5524," 108,479.67 ",0.792,,,,
2016Q1,Consumer Discretionary,MCD US Equity,117.25,125.68,0.063822583,23.6768,28.5586,5.3082,604.5198,24.2457,63.4417,14.6854," 113,314.08 ",0.780,,,,
2016Q2,Consumer Discretionary,MCD US Equity,125.19,120.34,-0.042488861,22.0096,160.4471,5.4676,4064.0625,23.7403,84.5129,13.9016," 105,641.38 ",0.800,,,,
2016Q3,Consumer Discretionary,MCD US Equity,119.72,115.36,-0.041382749,20.2988,153.0474,5.6831,4064.0625,20.5521,84.5129,14.3608," 98,443.84 ",0.667,,,,
2016Q4,Consumer Discretionary,MCD US Equity,115.01,121.72,0.055131761,21.1737,153.0474,5.7486,4064.0625,24.7032,84.5129,13.5914," 101,081.60 ",0.804,,,,
2017Q1,Consumer Discretionary,MCD US Equity,121.86,129.61,0.0648209,21.7197,153.0474,5.9674,4064.0625,27.1829,84.5129,14.4928," 106,149.70 ",0.806,,,,
2017Q2,Consumer Discretionary,MCD US Equity,129.5,153.16,0.181698943,24.5758,153.0474,6.2321,4064.0625,32.096,84.5129,15.4059," 124,836.15 ",0.777,,,,
2017Q3,Consumer Discretionary,MCD US Equity,153.44,156.68,0.022982502,24.6038,153.0474,6.3681,4064.0625,37.9696,84.5129,17.486," 126,910.27 ",1.624,,,,
2017Q4,Consumer Discretionary,MCD US Equity,156,172.12,0.098544805,25.8054,153.0474,6.6699,4064.0625,37.6722,84.5129,16.0188," 137,211.58 ",0.783,,,,
2007Q4,Information Technology,MCHP US Equity,36.57,31.42,,22.4429,5.1056,1.4,98.8745,17.9475,22.8523,14.2508," 6,731.44 ",1.045,,,,
2008Q1,Information Technology,MCHP US Equity,31.37,32.73,0.041693189,22.7292,5.8225,1.44,110.9923,18.0471,19.5849,12.4533," 6,179.56 ",0.454,,,,
2008Q2,Information Technology,MCHP US Equity,33.42,30.54,-0.066911091,20.6687,5.3525,1.4776,109.2823,15.9317,18.821,11.9452," 5,648.45 ",0.467,,,,
2008Q3,Information Technology,MCHP US Equity,30.34,29.43,-0.036345776,19.2441,5.4107,1.5293,116.2092,14.5732,21.0186,12.9276," 5,418.85 ",0.559,,,,
2008Q4,Information Technology,MCHP US Equity,29.55,19.53,-0.336391437,15.0663,3.4907,1.2963,112.8078,15.1221,27.5265,11.8595," 3,552.33 ",1.051,,,,
2009Q1,Information Technology,MCHP US Equity,19.49,21.19,0.08499744,19.2412,2.5987,1.1013,22.4238,18.9158,19.4406,9.9872," 3,859.34 ",0.944,,,,
2009Q2,Information Technology,MCHP US Equity,21.22,22.55,0.064181218,26.6667,2.8309,0.8456,23.0262,19.1078,15.7314,8.0087," 4,123.63 ",0.818,,,,
2009Q3,Information Technology,MCHP US Equity,22.42,26.5,0.175166297,38.4939,3.3359,0.6884,23.1365,20.1985,13.5791,6.7341," 4,848.21 ",0.895,,,,
2009Q4,Information Technology,MCHP US Equity,26.38,29.05,0.096226415,32.7037,3.6068,0.8883,22.8456,15.24,13.0451,6.6746," 5,333.34 ",0.908,,,,
2010Q1,Information Technology,MCHP US Equity,29.46,28.16,-0.030636833,25.3152,3.4035,1.1124,22.2171,12.7803,14.3536,8.8177," 5,188.07 ",0.929,,,,
2010Q2,Information Technology,MCHP US Equity,28.36,27.74,-0.014914773,19.0717,3.2899,1.4545,21.8329,13.0272,18.4617,10.9929," 5,146.96 ",0.881,,,,
2010Q3,Information Technology,MCHP US Equity,27.72,31.45,0.133741889,17.7269,3.5889,1.7741,21.0171,14.689,21.8252,12.926," 5,847.59 ",0.905,,,,
2010Q4,Information Technology,MCHP US Equity,31.79,34.21,0.087758347,17.3522,3.9043,1.9715,20.945,15.1971,23.5604,14.0041," 6,391.26 ",0.548,,,,
2011Q1,Information Technology,MCHP US Equity,34.38,38.01,0.111078632,17.1682,3.975,2.214,19.1639,15.5235,25.0432,15.278," 7,161.95 ",0.693,,,,
2011Q2,Information Technology,MCHP US Equity,38.38,37.91,-0.002630887,17.092,3.8442,2.218,18.5773,17.163,24.8747,14.982," 7,221.09 ",0.809,,,,
2011Q3,Information Technology,MCHP US Equity,37.98,31.11,-0.179372197,15.0395,3.123,2.0686,18.455,14.0786,22.8677,13.8609," 5,929.53 ",0.942,,,,
2011Q4,Information Technology,MCHP US Equity,31,36.63,0.177434908,19.2378,3.6238,1.9041,18.2012,19.1554,21.2515,13.0463," 7,001.14 ",0.985,,,,
2012Q1,Information Technology,MCHP US Equity,36.46,37.2,0.015561016,22.5536,3.6094,1.6494,17.8357,21.3044,17.7068,11.1274," 7,144.61 ",0.911,,,,
2012Q2,Information Technology,MCHP US Equity,37.17,33.08,-0.110752688,21.3808,3.1749,1.5472,17.7085,16.0231,16.223,10.2402," 6,403.73 ",1.112,,,,
2012Q3,Information Technology,MCHP US Equity,33.25,32.74,-0.010278114,25.4271,3.2421,1.2876,48.8599,20.0869,11.1504,6.2308," 6,341.49 ",1.072,,,,
2012Q4,Information Technology,MCHP US Equity,32.82,32.59,-0.004581552,33.7299,3.3035,0.9662,50.4082,16.0267,7.6691,4.3217," 6,342.19 ",1.060,,,,
2013Q1,Information Technology,MCHP US Equity,33.17,36.77,0.128260203,43.5823,3.7364,0.8437,50.8611,17.0927,6.4926,3.6737," 7,183.48 ",1.070,,,,
2013Q2,Information Technology,MCHP US Equity,36.83,37.25,0.01305412,44.571,3.7607,0.8357,49.8526,16.58,6.4074,3.6212," 7,343.50 ",1.080,,,,
2013Q3,Information Technology,MCHP US Equity,37.57,40.29,0.081610738,35.2635,3.9593,1.1425,49.8522,15.1459,12.4665,6.3219," 7,949.41 ",1.125,,,,
2013Q4,Information Technology,MCHP US Equity,40.31,44.75,0.110697444,28.8951,4.294,1.5487,49.1286,16.897,17.1644,8.7547," 8,876.99 ",1.301,,,,
2014Q1,Information Technology,MCHP US Equity,44.56,47.76,0.06726257,27.2205,4.4731,1.7546,47.8004,16.6476,19.4292,9.9831," 9,510.66 ",0.965,,,,
2014Q2,Information Technology,MCHP US Equity,47.98,48.81,0.021984925,27.1154,4.5084,1.8001,62.3686,17.6516,19.7197,9.6982," 9,776.21 ",1.019,,,,
2014Q3,Information Technology,MCHP US Equity,49.12,47.23,-0.032370416,27.3174,4.3076,1.7289,59.558,16.4469,18.9697,9.339," 9,464.94 ",1.150,,,,
2014Q4,Information Technology,MCHP US Equity,47.15,45.11,-0.044886725,27.1525,4.0275,1.6614,59.5718,15.258,17.5972,8.83," 9,065.56 ",1.175,,,,
2015Q1,Information Technology,MCHP US Equity,45.36,48.9,0.084016848,30.8448,4.833,1.5854,88.6383,17.1895,17.6554,8.3407," 9,850.84 ",0.749,,,,
2015Q2,Information Technology,MCHP US Equity,48.8,47.425,-0.030163599,28.1075,4.5735,1.6873,88.5565,15.9627,19.1995,8.7569," 9,595.18 ",0.829,,,,
2015Q3,Information Technology,MCHP US Equity,47.9,43.09,-0.091407486,25.5148,4.109,1.6888,126.228,15.4223,17.5879,7.3296," 9,095.92 ",0.979,,,,
2015Q4,Information Technology,MCHP US Equity,43.09,46.54,0.08006498,28.8364,4.454,1.6139,113.1743,15.4881,16.2541,7.0702," 9,453.31 ",0.947,,,,
2016Q1,Information Technology,MCHP US Equity,45.66,48.2,0.035668242,33.9382,4.5733,1.4202,114.0631,15.1593,15.4511,6.2825," 9,819.61 ",0.936,,,,
2016Q2,Information Technology,MCHP US Equity,47.91,50.76,0.053112033,50.3899,4.3099,1.0073,131.7449,14.8999,3.4591,1.3115," 10,904.02 ",0.991,,,,
2016Q3,Information Technology,MCHP US Equity,50.59,62.14,0.224192277,56.8979,5.3262,1.0921,123.2553,16.5004,2.1133,0.7639," 13,378.02 ",1.214,,,,
2016Q4,Information Technology,MCHP US Equity,62.06,64.15,0.032346315,49.877,5.4089,1.2862,121.7031,15.6809,4.052,1.5104," 13,857.44 ",1.428,,,,
2017Q1,Information Technology,MCHP US Equity,64.51,73.78,0.150116913,41.6151,5.1679,1.7729,90.21,16.3136,6.0734,2.4899," 15,968.36 ",1.522,,,,
2017Q2,Information Technology,MCHP US Equity,73.94,77.18,0.046082949,32.3863,5.2635,2.3831,87.769,15.5253,15.091,5.8844," 17,704.93 ",1.447,,,,
2017Q3,Information Technology,MCHP US Equity,77.73,89.78,0.163254729,32.8686,5.9205,2.7315,85.1023,17.0396,19.9097,7.9821," 20,894.36 ",1.346,,,,
2017Q4,Information Technology,MCHP US Equity,90.37,87.88,-0.021162843,28.805,6.4657,3.0509,95.4333,16.6697,8.5385,3.2166," 20,555.61 ",0.629,,,,
2007Q4,Health Care,MCK US Equity,59,65.51,,20.1569,2.9104,3.25,29.9616,24.6538,14.9171,3.9285," 18,957.76 ",0.142,,,,
2008Q1,Health Care,MCK US Equity,65.21,52.37,-0.200580064,15.2238,2.37,3.44,29.3579,22.6188,15.9755,4.0786," 15,155.21 ",1.005,,,,
2008Q2,Health Care,MCK US Equity,52.51,55.91,0.067595952,15.9743,2.4725,3.5,28.7454,28.4124,15.6151,4.0163," 15,502.68 ",0.856,,,,
2008Q3,Health Care,MCK US Equity,55.67,53.81,-0.037560365,13.2165,2.3138,4.0714,28.2722,26.5881,16.8067,4.3136," 14,846.80 ",1.051,,,,
2008Q4,Health Care,MCK US Equity,53.7,38.73,-0.280245308,8.9679,1.7216,4.3187,29.1207,7.5989,13.4028,3.3513," 10,686.05 ",1.140,,,,
2009Q1,Health Care,MCK US Equity,38.85,35.04,-0.095274981,7.631,1.5333,4.5918,40.5135,8.3167,13.3669,3.3006," 9,595.08 ",1.323,,,,
2009Q2,Health Care,MCK US Equity,34.24,44,0.255707763,9.1322,1.8664,4.8181,40.0096,6.8453,14.0026,3.4553," 11,942.41 ",1.333,,,,
2009Q3,Health Care,MCK US Equity,44.11,59.55,0.353409091,13.3988,2.3753,4.4444,37.3716,7.5611,13.0089,3.3202," 15,848.64 ",1.394,,,,
2009Q4,Health Care,MCK US Equity,59.61,62.5,0.049538203,13.6876,2.3603,4.5662,35.252,7.8063,18.0026,4.5268," 16,748.92 ",1.349,,,,
2010Q1,Health Care,MCK US Equity,62.99,65.72,0.05152,14.3961,2.3646,4.5651,30.4833,8.3542,18.4044,4.7254," 17,704.47 ",1.275,,,,
2010Q2,Health Care,MCK US Equity,65.9,67.16,0.021911138,14.9679,2.5482,4.4869,33.1153,10.4084,19.3612,4.7933," 18,226.66 ",1.213,,,,
2010Q3,Health Care,MCK US Equity,67,61.78,-0.080107207,13.204,2.2935,4.6789,33.4409,12.0376,19.1961,4.8637," 16,152.43 ",1.084,,,,
2010Q4,Health Care,MCK US Equity,62.09,70.38,0.139203626,14.7177,2.5249,4.782,57.3729,10.8091,15.884,3.894," 17,810.57 ",0.965,,,,
2011Q1,Health Care,MCK US Equity,70.53,79.05,0.123188406,15.5894,2.7591,5.0708,55.4571,9.6692,16.2961,4.0694," 20,099.25 ",0.896,,,,
2011Q2,Health Care,MCK US Equity,79.3,83.65,0.058191018,15.9327,2.975,5.2502,57.6695,11.2097,17.2514,4.0742," 21,089.84 ",0.789,,,,
2011Q3,Health Care,MCK US Equity,83.79,72.7,-0.13090257,13.1026,2.503,5.5485,56.0989,6.7956,16.6392,3.949," 17,906.32 ",0.653,,,,
2011Q4,Health Care,MCK US Equity,72.67,77.91,0.071664374,13.8264,2.5705,5.6349,53.4737,7.8737,17.9417,4.1037," 19,131.63 ",0.649,,,,
2012Q1,Health Care,MCK US Equity,79.04,87.77,0.126556283,14.8103,3.0195,5.9263,58.2638,7.9048,19.9701,4.3858," 21,600.61 ",0.684,,,,
2012Q2,Health Care,MCK US Equity,87.65,93.75,0.068132619,15.8932,3.0716,5.8987,49.7015,12.5043,21.204,4.7702," 22,068.49 ",0.738,,,,
2012Q3,Health Care,MCK US Equity,94,86.03,-0.082346667,14.1088,2.6316,6.0976,46.4161,11.4121,21.6034,4.9387," 20,303.84 ",0.845,,,,
2012Q4,Health Care,MCK US Equity,86.22,96.96,0.127048704,16.009,2.9535,6.0566,58.5567,18.0992,21.185,4.8055," 22,886.41 ",0.760,,,,
2013Q1,Health Care,MCK US Equity,97.95,107.96,0.113448845,17.4872,3.4663,6.1737,68.925,11.0971,19.2504,3.9423," 25,142.74 ",0.755,,,,
2013Q2,Health Care,MCK US Equity,107.77,114.5,0.060577992,16.4584,3.5395,6.9569,65.7937,7.5785,18.9173,4.1107," 26,161.75 ",0.767,,,,
2013Q3,Health Care,MCK US Equity,115.77,128.3,0.120524017,17.7063,3.6937,7.246,61.0089,11.5055,17.6388,4.0194," 29,332.52 ",0.387,,,,
2013Q4,Health Care,MCK US Equity,128.97,161.4,0.257989088,23.032,4.6246,7.0076,60.7201,15.4065,14.6976,3.2956," 37,075.35 ",0.707,,,,
2014Q1,Health Care,MCK US Equity,160.85,176.57,0.093990087,24.8942,4.7862,7.0928,102.6749,14.1517,16.2006,2.9187," 40,633.49 ",0.747,,,,
2014Q2,Health Care,MCK US Equity,177.26,186.21,0.054595911,26.3485,4.8113,7.0672,99.1454,18.7854,15.1584,2.8069," 43,124.87 ",0.886,,,,
2014Q3,Health Care,MCK US Equity,186.5,194.67,0.045432576,26.7296,5.0569,7.2829,100.437,21.0824,15.4492,2.9644," 45,085.42 ",1.250,,,,
2014Q4,Health Care,MCK US Equity,194.92,207.58,0.066317358,24.7896,5.3015,8.3737,97.8996,13.6904,20.0339,3.7428," 48,134.01 ",1.259,,,,
2015Q1,Health Care,MCK US Equity,209.06,226.2,0.089700356,25.7924,6.559,8.77,103.9383,19.3555,17.866,2.7947," 52,669.43 ",1.477,,,,
2015Q2,Health Care,MCK US Equity,226.03,224.81,-0.006145004,24.6008,5.8913,9.1383,94.4739,17.2587,18.4948,3.0276," 52,228.42 ",1.595,,,,
2015Q3,Health Care,MCK US Equity,226.9,185.03,-0.176949424,19.6262,4.8426,9.4277,91.2963,11.3353,20.2833,3.3262," 43,001.57 ",1.857,,,,
2015Q4,Health Care,MCK US Equity,184.76,197.23,0.065935254,19.8913,5.0885,9.9154,84.3297,23.1355,21.8151,3.5555," 45,384.42 ",1.498,,,,
2016Q1,Health Care,MCK US Equity,193.59,157.25,-0.202707499,15.4789,3.9647,10.159,77.9143,11.1001,26.6824,4.0908," 35,945.30 ",1.559,,,,
2016Q2,Health Care,MCK US Equity,156.75,186.65,0.186963434,17.3308,4.5608,10.7699,74.8777,9.12,24.5719,3.9076," 42,125.74 ",1.671,,,,
2016Q3,Health Care,MCK US Equity,187.02,166.75,-0.106616662,15.2315,3.9883,10.9477,73.942,7.6847,20.9903,3.354," 37,635.80 ",1.489,,,,
2016Q4,Health Care,MCK US Equity,166.22,140.45,-0.157721139,12.2943,3.871,11.424,99.5635,5.3122,23.0927,3.387," 31,753.91 ",1.198,,,,
2017Q1,Health Care,MCK US Equity,140.4,148.26,0.055606978,13.1681,2.8195,11.259,67.8175,7.7653,50.6519,8.6304," 31,438.90 ",1.373,,,,
2017Q2,Health Care,MCK US Equity,148.38,164.54,0.109807096,16.3374,3.057,10.0714,61.6291,11.6522,47.0708,8.0805," 34,793.02 ",1.500,,,,
2017Q3,Health Care,MCK US Equity,165.29,153.61,-0.066427616,15.1339,2.8673,10.15,65.0841,12.6778,44.0074,7.4181," 32,298.12 ",1.677,,,,
2017Q4,Health Care,MCK US Equity,153.81,155.95,0.015233383,19.9388,2.7378,7.8215,65.5926,15.2339,49.4286,7.8649," 32,511.59 ",1.300,,,,
2007Q4,Financials,MCO US Equity,50.4,35.7,,14.3373,,2.49,,11.8257,,43.6759," 9,224.88 ",2.949,,,,
2008Q1,Financials,MCO US Equity,36.08,34.83,-0.024369748,14.8213,,2.35,,11.089,,42.3201," 8,630.87 ",1.298,,,,
2008Q2,Financials,MCO US Equity,35.06,34.44,-0.011197244,16.169,,2.13,,14.0965,,32.3274," 8,427.47 ",1.096,,,,
2008Q3,Financials,MCO US Equity,31.85,34,-0.012775842,16.4251,,2.07,,16.2972,,30.574," 8,285.80 ",0.180,,,,
2008Q4,Financials,MCO US Equity,33.96,20.09,-0.409117647,10.9185,,1.84,,10.6972,,26.2385," 4,817.58 ",0.986,,,,
2009Q1,Financials,MCO US Equity,20.66,22.92,0.140866103,12.9428,,1.7709,,11.5548,,25.2058," 5,390.78 ",0.727,,,,
2009Q2,Financials,MCO US Equity,22.49,26.35,0.14965096,15.5061,,1.6993,,11.5662,,22.6782," 6,210.69 ",1.043,,,,
2009Q3,Financials,MCO US Equity,26.28,20.46,-0.223529412,12.1859,,1.679,,9.5097,,21.7907," 4,834.70 ",0.638,,,,
2009Q4,Financials,MCO US Equity,20.46,26.8,0.309872923,15.4373,,1.7361,,11.4385,,21.2884," 6,338.20 ",0.776,,,,
2010Q1,Financials,MCO US Equity,26.94,29.75,0.110074627,16.5897,,1.7933,,13.5747,,22.3472," 7,047.77 ",0.814,,,,
2010Q2,Financials,MCO US Equity,29.93,19.92,-0.330420168,10.8517,,1.8357,,8.8481,,22.8057," 4,721.04 ",0.942,,,,
2010Q3,Financials,MCO US Equity,19.9,24.98,0.254016064,13.026,,1.9177,,10.14,,22.3712," 5,852.81 ",1.063,,,,
2010Q4,Financials,MCO US Equity,25,26.54,0.06244996,12.8156,,2.0709,,10.8568,,22.3523," 6,215.67 ",0.701,,,,
2011Q1,Financials,MCO US Equity,26.82,33.91,0.277694047,14.9198,,2.2728,,12.981,,24.2905," 7,778.95 ",1.071,,,,
2011Q2,Financials,MCO US Equity,34.3,38.35,0.130934827,15.3911,,2.4917,,12.3614,,26.2808," 8,736.13 ",0.997,,,,
2011Q3,Financials,MCO US Equity,38.34,30.45,-0.205997392,11.9385,,2.5506,,9.0847,,25.1607," 6,963.91 ",1.713,,,,
2011Q4,Financials,MCO US Equity,30.17,33.68,0.106075534,14.0333,,2.4,,10.3815,,21.0989," 7,476.96 ",1.514,,,,
2012Q1,Financials,MCO US Equity,34.42,42.1,0.25,16.9076,114.3835,2.49,770.1121,15.8198,,21.3597," 9,384.09 ",1.530,,,,
2012Q2,Financials,MCO US Equity,42.14,36.55,-0.131828979,14.5024,81.9824,2.5203,692.5615,15.2092,,20.0718," 8,212.78 ",1.368,,,,
2012Q3,Financials,MCO US Equity,36.54,44.17,0.208481532,16.0053,31.5929,2.7597,436.366,16.8679,,20.2503," 9,818.99 ",1.345,,,,
2012Q4,Financials,MCO US Equity,44.46,50.32,0.139234775,16.3182,29.1642,3.0837,356.4086,14.4252,,20.1843," 11,216.33 ",1.438,,,,
2013Q1,Financials,MCO US Equity,51.48,53.32,0.059618442,16.1886,26.0017,3.2937,303.98,12.8541,261.1708,20.4153," 11,922.35 ",1.245,,,,
2013Q2,Financials,MCO US Equity,53.11,60.93,0.142723181,17.2427,30.0065,3.5337,299.7199,14.8287,277.2636,22.429," 13,623.95 ",1.279,,,,
2013Q3,Financials,MCO US Equity,61.17,70.33,0.154275398,19.7908,53.7461,3.5537,562.0246,16.5698,255.5724,19.3916," 15,500.73 ",1.076,,,,
2013Q4,Financials,MCO US Equity,70.33,78.47,0.115740082,20.9813,49.8205,3.74,491.1895,19.4032,222.7915,19.2556," 16,880.61 ",0.976,,,,
2014Q1,Financials,MCO US Equity,77.86,79.32,0.010832165,21.0398,43.9901,3.77,419.6679,20.2648,198.0294,20.1849," 16,973.49 ",0.307,,,,
2014Q2,Financials,MCO US Equity,79.64,87.66,0.105143722,22.5575,41.5684,3.8861,264.2185,19.7453,207.794,21.6248," 18,732.94 ",0.238,,,,
2014Q3,Financials,MCO US Equity,87.76,94.5,0.078028747,23.4904,78.6394,4.0229,410.5033,21.9553,360.4284,20.9681," 19,958.40 ",0.455,,,,
2014Q4,Financials,MCO US Equity,94.78,95.81,0.013862434,22.796,80.4868,4.2029,5937.7622,21.3347,360.4284,21.8157," 19,985.97 ",0.477,,,,
2015Q1,Financials,MCO US Equity,96.54,103.8,0.083394218,24.0672,80.4868,4.3129,5937.7622,20.9703,360.4284,21.4548," 20,972.97 ",0.767,,,,
2015Q2,Financials,MCO US Equity,102.91,107.96,0.040077071,24.1152,80.4868,4.4769,5937.7622,20.5142,360.4284,19.2784," 21,829.51 ",0.710,,,,
2015Q3,Financials,MCO US Equity,108.72,98.2,-0.090403853,21.2787,80.4868,4.6149,5937.7622,17.7734,360.4284,19.6527," 19,669.46 ",1.055,,,,
2015Q4,Financials,MCO US Equity,98.04,100.34,0.021792261,21.8847,80.4868,4.5849,5937.7622,18.8646,360.4284,19.2652," 19,837.22 ",0.927,,,,
2016Q1,Financials,MCO US Equity,98.44,96.56,-0.037671915,21.9209,80.4868,4.4049,5937.7622,18.2645,360.4284,17.7506," 18,817.86 ",0.945,,,,
2016Q2,Financials,MCO US Equity,95.64,93.71,-0.029515327,21.1777,80.4868,4.4249,5937.7622,18.0358,360.4284,17.7094," 18,207.85 ",0.797,,,,
2016Q3,Financials,MCO US Equity,93.5,108.28,0.155479671,23.2823,80.4868,4.6507,5937.7622,19.538,360.4284,18.6495," 20,822.24 ",0.982,,,,
2016Q4,Financials,MCO US Equity,107.92,94.27,-0.129386775,18.9177,80.4868,4.9832,5937.7622,15.4038,360.4284,5.112," 18,021.67 ",0.830,,,,
2017Q1,Financials,MCO US Equity,95.01,112.04,0.188501114,20.2754,80.4868,5.5259,5937.7622,51.5106,360.4284,8.1093," 21,401.83 ",1.212,,,,
2017Q2,Financials,MCO US Equity,112.14,121.68,0.0860407,21.2007,80.4868,5.7394,5937.7622,39.692,360.4284,8.367," 23,277.38 ",1.296,,,,
2017Q3,Financials,MCO US Equity,122.07,139.21,0.144066404,23.7814,80.4868,5.8537,5937.7622,42.8412,360.4284,8.2031," 26,589.11 ",1.993,,,,
2017Q4,Financials,MCO US Equity,139.52,147.61,0.060340493,25.2197,80.4868,5.853,5937.7622,42.4545,360.4284,14.3749," 28,208.27 ",2.475,,,,
2007Q4,Consumer Staples,MDLZ US Equity,22.5792,21.3492,,12.2065,1.1993,1.749,76.9701,14.2775,9.2748,4.1921," 50,484.98 ",1.316,,,,
2008Q1,Consumer Staples,MDLZ US Equity,21.2968,20.2892,-0.049650572,12.0769,1.1281,1.68,83.1512,13.786,8.8829,3.9526," 47,548.11 ",0.966,,,,
2008Q2,Consumer Staples,MDLZ US Equity,20.322,18.6143,-0.082551308,11.0144,1.011,1.69,79.7496,13.0691,9.1112,3.9658," 43,131.10 ",1.044,,,,
2008Q3,Consumer Staples,MDLZ US Equity,18.5489,21.4277,0.151141864,13.1458,1.1924,1.63,78.0008,12.8029,12.3529,5.2951," 48,207.78 ",0.363,,,,
2008Q4,Consumer Staples,MDLZ US Equity,21.2838,17.5674,-0.18015466,10.3949,1.1577,1.69,90.5842,9.4501,11.6314,4.3975," 39,446.08 ",0.806,,,,
2009Q1,Consumer Staples,MDLZ US Equity,17.6198,14.5839,-0.16983162,8.5539,0.9592,1.7049,89.8063,7.1467,11.8609,4.4493," 32,752.67 ",0.748,,,,
2009Q2,Consumer Staples,MDLZ US Equity,14.4792,16.5795,0.136835826,9.7227,1.0065,1.7052,82.9573,7.5246,11.5875,4.4679," 37,319.31 ",0.852,,,,
2009Q3,Consumer Staples,MDLZ US Equity,16.6907,17.188,0.036701951,9.0044,1.0096,1.9088,82.2062,6.923,9.6611,3.7257," 38,769.93 ",0.753,,,,
2009Q4,Consumer Staples,MDLZ US Equity,17.1618,17.7833,0.034634629,8.6305,1.0157,2.0605,73.1172,7.0054,12.5428,4.6517," 40,157.47 ",0.753,,,,
2010Q1,Consumer Staples,MDLZ US Equity,17.8619,19.7854,0.112583154,9.1803,1.0058,2.1552,89.9287,8.8342,15.0042,5.37," 44,735.69 ",0.783,,,,
2010Q2,Consumer Staples,MDLZ US Equity,19.8901,18.3199,-0.074069769,7.8869,0.9594,2.3228,90.0207,10.2836,15.1194,5.5733," 48,817.54 ",0.780,,,,
2010Q3,Consumer Staples,MDLZ US Equity,18.3199,20.1911,0.102140296,8.9709,1.0106,2.2507,85.8584,21.5041,14.2788,5.3453," 53,821.62 ",0.873,,,,
2010Q4,Consumer Staples,MDLZ US Equity,20.2762,20.6164,0.021063736,9.4822,1.0057,2.1742,79.9176,17.4635,13.3333,5.0789," 55,040.83 ",0.866,,,,
2011Q1,Consumer Staples,MDLZ US Equity,20.78,20.5182,-0.004763198,9.5629,0.9649,2.1456,80.1221,32.2768,8.4685,3.1241," 54,846.36 ",0.720,,,,
2011Q2,Consumer Staples,MDLZ US Equity,20.5706,23.0503,0.123407511,11.0469,1.0441,2.0866,75.6309,25.9928,8.4908,3.2201," 61,929.98 ",0.569,,,,
2011Q3,Consumer Staples,MDLZ US Equity,22.926,21.9707,-0.046836701,10.0509,1.0608,2.1859,78.6866,17.0621,9.0581,3.4172," 59,305.87 ",0.667,,,,
2011Q4,Consumer Staples,MDLZ US Equity,21.8072,24.4439,0.112568102,11.8265,1.2271,2.0669,76.2313,15.7936,9.9281,3.7298," 66,005.73 ",0.699,,,,
2012Q1,Consumer Staples,MDLZ US Equity,24.83,24.8692,0.017399024,13.3143,1.1928,1.8679,76.4094,15.7794,9.5257,3.6334," 67,210.61 ",0.629,,,,
2012Q2,Consumer Staples,MDLZ US Equity,24.8954,25.2683,0.016047963,15.8134,1.241,1.5979,83.4501,12.5274,9.5682,3.6647," 68,472.80 ",0.550,,,,
2012Q3,Consumer Staples,MDLZ US Equity,25.072,27.0545,0.070689362,19.6367,1.3154,1.3778,80.446,14.499,9.089,3.4337," 73,381.73 ",0.523,,,,
2012Q4,Consumer Staples,MDLZ US Equity,26.8779,25.4532,-0.059187935,18.7592,1.4021,1.3568,59.9241,19.6081,9.0765,3.6181," 45,232.56 ",0.595,,,,
